,Target
51506,0
51507,0
51508,0
51509,0
51512,0
51516,0
51520,0
51521,0
51522,1
51523,0
51527,0
51528,0
51530,0
51531,0
51533,0
51537,0
51539,0
51540,0
51543,1
51544,0
51547,0
51549,0
51551,0
51553,0
51554,0
51555,0
51556,0
51559,0
51561,0
51564,0
51566,0
51567,0
51572,0
51573,1
51574,1
51575,1
51576,0
51577,0
51578,0
51579,0
51582,0
51583,0
51584,0
51586,0
51587,0
51589,0
51590,0
51591,0
51592,0
51593,0
51594,0
51595,0
51596,0
51599,0
51601,0
51602,0
51603,0
51605,0
51607,0
51608,0
51613,0
51614,0
51616,0
51617,0
51618,0
51619,1
51624,0
51625,0
51626,0
51628,0
51629,0
51631,0
51632,0
51635,1
51636,0
51637,1
51638,0
51639,0
51640,0
51641,0
51642,0
51643,0
51647,0
51648,0
51649,0
51650,0
51652,0
51653,0
51654,0
51655,0
51660,0
51661,0
51662,0
51665,0
51666,0
51667,0
51669,0
51672,0
51673,1
51677,0
51678,0
51679,1
51680,0
51683,0
51685,0
51686,0
51688,0
51690,0
51691,0
51692,0
51693,0
51696,0
51697,0
51698,0
51699,0
51700,0
51701,0
51702,0
51703,0
51705,0
51708,0
51709,0
51710,1
51711,0
51712,0
51713,0
51714,0
51715,0
51716,1
51717,0
51719,0
51721,0
51722,0
51724,0
51725,0
51726,0
51729,0
51732,0
51733,0
51734,0
51735,0
51736,0
51737,0
51738,0
51739,0
51740,0
51742,0
51744,0
51745,0
51746,0
51747,0
51748,0
51749,0
51750,0
51751,0
51752,0
51753,0
51755,1
51756,0
51757,0
51759,0
51760,1
51761,1
51762,0
51763,0
51765,0
51767,0
51768,0
51769,1
51770,0
51771,0
51772,0
51773,0
51775,0
51776,0
51777,0
51778,0
51779,0
51780,0
51782,0
51785,0
51786,0
51787,0
51789,0
51790,0
51791,0
51792,0
51793,0
51795,0
51797,0
51798,0
51800,0
51801,0
51803,0
51804,0
51806,0
51807,0
51809,0
51810,0
51811,0
51812,0
51814,0
51816,0
51817,0
51818,0
51819,0
51821,1
51822,0
51823,0
51824,0
51825,0
51826,0
51829,0
51830,0
51831,0
51832,0
51833,0
51834,1
51835,1
51836,0
51838,0
51841,0
51842,0
51843,0
51844,1
51845,0
51846,0
51848,0
51850,0
51851,0
51852,0
51853,0
51854,0
51855,0
51856,0
51858,0
51859,0
51861,0
51862,0
51863,0
51865,0
51866,0
51867,0
51869,0
51870,0
51871,1
51872,0
51874,0
51876,0
51877,0
51878,0
51879,0
51880,0
51881,0
51882,0
51887,0
51888,0
51889,0
51890,0
51891,0
51893,0
51894,0
51897,0
51899,0
51900,0
51905,0
51906,0
51907,0
51909,0
51910,0
51911,0
51912,0
51914,0
51915,0
51916,0
51917,0
51919,0
51920,0
51923,0
51924,0
51926,0
51927,0
51928,0
51929,0
51930,0
51931,0
51932,0
51933,1
51935,0
51936,0
51937,0
51939,0
51940,0
51943,0
51945,0
51946,0
51947,0
51949,0
51950,0
51951,0
51953,0
51954,0
51956,0
51957,0
51958,0
51959,0
51960,0
51962,0
51963,0
51965,0
51966,0
51967,0
51970,0
51971,0
51973,1
51974,0
51975,0
51976,0
51977,0
51978,1
51979,0
51980,0
51981,0
51983,0
51984,0
51985,0
51986,0
51987,0
51988,0
51989,0
51990,0
51991,0
51992,0
51994,0
51995,0
51996,0
51997,0
51998,0
51999,0
52001,0
52002,0
52003,0
52004,0
52005,0
52007,0
52008,0
52009,0
52012,0
52013,0
52015,0
52017,0
52018,0
52020,0
52021,0
52022,0
52023,0
52024,0
52025,0
52027,0
52028,0
52029,0
52030,0
52031,0
52033,0
52035,0
52036,0
52037,0
52038,0
52040,0
52041,0
52042,0
52043,0
52044,0
52045,0
52046,0
52047,0
52048,0
52049,0
52050,0
52051,0
52052,0
52053,0
52054,0
52055,0
52056,0
52057,0
52059,0
52060,0
52061,0
52062,0
52063,0
52064,0
52065,0
52066,0
52067,0
52069,0
52070,0
52071,0
52072,0
52074,0
52075,0
52077,1
52078,0
52079,0
52080,0
52081,0
52082,0
52083,0
52084,0
52087,0
52088,0
52089,0
52090,0
52091,0
52094,0
52096,0
52097,0
52098,1
52099,0
52100,0
52101,0
52102,0
52103,0
52105,0
52106,0
52107,0
52108,0
52109,0
52110,0
52111,0
52112,0
52113,0
52114,0
52115,0
52116,0
52117,1
52119,0
52120,0
52121,0
52122,0
52125,0
52126,0
52127,0
52129,0
52130,0
52131,0
52133,0
52134,0
52135,0
52136,1
52138,0
52139,1
52141,0
52142,0
52143,1
52145,0
52146,0
52147,0
52148,0
52149,0
52150,0
52151,0
52152,0
52154,1
52155,0
52156,1
52157,0
52158,0
52159,1
52160,1
52161,0
52162,0
52163,0
52164,0
52165,0
52166,0
52167,0
52168,0
52169,0
52170,0
52171,0
52172,0
52173,0
52174,1
52175,0
52177,0
52178,0
52179,0
52180,0
52181,0
52182,0
52183,0
52184,0
52185,0
52189,0
52190,0
52191,0
52192,0
52193,0
52194,0
52195,1
52196,0
52197,0
52198,0
52199,0
52200,0
52201,0
52202,0
52203,0
52204,0
52205,0
52206,1
52208,0
52209,0
52210,0
52211,0
52213,0
52214,0
52215,0
52216,1
52217,1
52218,0
52219,0
52221,0
52222,0
52223,0
52224,0
52225,0
52226,0
52227,1
52228,0
52229,0
52232,0
52233,0
52234,0
52235,0
52236,0
52238,0
52239,0
52240,1
52241,1
52244,0
52245,0
52246,1
52247,0
52248,0
52249,0
52250,0
52251,0
52253,0
52254,0
52255,0
52256,0
52257,0
52258,0
52259,0
52260,0
52261,0
52262,0
52263,0
52264,0
52265,0
52266,0
52267,0
52268,0
52269,0
52270,0
52271,0
52272,0
52273,0
52274,0
52275,0
52276,0
52277,0
52279,0
52280,0
52281,0
52282,0
52283,0
52284,0
52285,0
52286,0
52287,0
52288,0
52289,0
52290,0
52291,0
52292,0
52293,0
52294,0
52295,0
52297,0
52298,1
52299,1
52300,0
52301,0
52302,0
52303,0
52304,0
52306,0
52307,0
52310,0
52311,0
52312,0
52313,0
52314,0
52315,1
52316,0
52317,0
52318,0
52319,0
52320,0
52321,0
52322,0
52323,0
52324,0
52325,0
52326,0
52327,0
52328,0
52329,0
52330,1
52331,0
52332,0
52333,0
52336,0
52337,0
52339,0
52341,0
52342,0
52343,0
52344,0
52346,0
52347,0
52348,0
52349,0
52350,0
52351,0
52352,0
52353,0
52354,0
52355,0
52356,0
52357,0
52358,0
52359,0
52360,0
52361,0
52362,0
52363,1
52365,0
52367,0
52368,0
52370,0
52372,0
52373,0
52374,0
52375,0
52376,0
52377,0
52378,0
52380,0
52381,1
52382,0
52384,1
52385,0
52386,0
52387,0
52389,0
52390,0
52391,0
52392,0
52393,0
52394,0
52395,0
52396,0
52397,0
52398,0
52399,0
52400,0
52401,0
52402,0
52403,0
52406,0
52407,0
52408,0
52410,0
52411,0
52412,0
52413,0
52414,1
52415,0
52416,0
52417,0
52418,1
52419,0
52420,0
52421,0
52422,0
52423,1
52424,0
52425,0
52426,0
52427,1
52428,0
52429,0
52430,0
52431,0
52433,0
52434,0
52435,0
52436,0
52437,0
52438,0
52439,0
52440,0
52441,0
52442,0
52443,0
52444,0
52445,1
52446,0
52447,0
52448,0
52449,0
52450,0
52451,0
52452,0
52453,0
52454,0
52455,0
52456,0
52457,0
52458,0
52459,0
52460,0
52461,1
52462,0
52463,0
52464,0
52465,0
52466,0
52467,0
52468,0
52469,0
52470,0
52471,0
52472,0
52473,0
52474,0
52475,0
52476,0
52477,0
52479,0
52480,0
52481,0
52482,0
52483,0
52484,0
52485,0
52486,0
52487,0
52488,0
52489,0
52490,0
52491,0
52492,0
52493,0
52494,0
52495,0
52496,0
52497,0
52498,0
52499,0
52500,0
52501,0
52502,0
52503,0
52504,0
52505,0
52506,0
52507,1
52508,0
52509,0
52510,0
52511,0
52512,0
52513,1
52514,0
52515,0
52516,0
52517,0
52518,0
52519,0
52520,0
52521,0
52522,0
52523,0
52524,1
52525,0
52526,0
52527,0
52528,1
52529,0
52530,0
52531,0
52532,0
52533,0
52534,0
52535,0
52536,0
52537,0
52538,0
52539,0
52540,1
52541,0
52542,0
52543,0
52544,0
52545,0
52546,0
52547,0
52548,0
52549,0
52550,0
52551,0
52552,0
52553,0
52554,0
52555,0
52556,0
52557,0
52558,0
52559,1
52560,0
52561,0
52562,0
52563,1
52564,0
52565,1
52566,1
52567,0
52568,0
52569,0
52570,0
52571,0
52572,0
52573,1
52574,0
52575,0
52576,0
52577,0
52578,1
52579,0
52580,1
52581,0
52582,0
52583,0
52584,0
52585,0
52586,0
52587,0
52588,0
52589,0
52590,0
52591,0
52592,1
52593,0
52594,0
52595,0
52596,0
52597,0
52598,0
52599,0
52600,0
52601,0
52602,0
52603,0
52604,0
52605,0
52606,0
52607,0
52608,0
52609,0
52610,0
52611,0
52613,0
52615,0
52616,0
52617,0
52618,0
52619,0
52621,1
52622,0
52623,0
52624,0
52626,0
52628,0
52629,0
52633,0
52639,0
52640,0
52642,1
52643,0
52645,0
52649,1
52652,0
52653,0
52654,0
52663,0
52669,0
52671,0
52675,0
52678,0
52680,0
52681,0
52683,0
52684,0
52685,0
52688,0
52689,0
52690,0
52696,0
52699,0
52701,0
52704,0
52708,0
52709,0
52716,0
52723,0
52724,0
52730,0
52733,0
52734,0
52735,0
52736,0
52737,0
52738,0
52739,0
52742,1
52743,0
52745,0
52747,0
52750,0
52762,0
52768,0
52770,0
52771,0
52772,0
52776,0
52777,0
52778,0
52779,0
52782,0
52784,0
52785,0
52786,0
52788,0
52789,0
52790,0
52795,0
52796,0
52798,0
52799,0
52802,0
52804,0
52807,0
52808,0
52810,0
52812,0
52813,0
52814,0
52817,1
52818,0
52820,0
52821,0
52822,0
52824,0
52825,0
52828,0
52830,0
52833,0
52835,0
52838,0
52839,0
52841,0
52851,0
52852,0
52854,0
52855,0
52856,0
52858,1
52860,0
52862,0
52864,0
52867,0
52872,0
52873,0
52875,0
52877,0
52878,0
52880,0
52888,0
52890,0
52891,0
52892,0
52895,1
52896,0
52897,0
52898,0
52904,0
52907,1
52908,0
52909,0
52910,0
52913,0
52915,0
52916,0
52921,0
52923,0
52933,0
52934,0
52936,0
52937,0
52944,0
52947,0
52948,1
52949,0
52950,0
52952,1
52953,0
52954,0
52955,0
52956,0
52958,0
52960,0
52961,0
52962,0
52963,0
52964,0
52965,0
52966,1
52967,0
52968,0
52970,0
52972,0
52974,0
52975,0
52978,0
52979,0
52980,0
52988,0
52989,0
52991,1
52992,0
52993,0
52994,0
52996,0
52998,0
52999,0
53000,0
53002,0
53003,0
53010,0
53012,0
53016,0
53018,0
53020,0
53021,0
53022,0
53024,0
53026,0
53027,0
53031,0
53032,0
53039,0
53041,0
53042,0
53043,0
53045,0
53046,0
53047,0
53051,0
53056,0
53057,0
53058,0
53060,0
53061,0
53062,0
53063,0
53065,0
53067,0
53068,0
53070,0
53072,0
53073,0
53074,0
53080,0
53081,0
53082,0
53085,0
53087,0
53088,0
53089,0
53090,0
53091,0
53092,0
53093,0
53094,0
53095,0
53096,0
53097,0
53098,0
53099,0
53100,0
53101,0
53102,0
53103,0
53105,0
53106,0
53107,0
53109,0
53110,0
53111,0
53113,0
53114,0
53115,0
53116,0
53117,0
53118,0
53119,0
53120,0
53121,0
53122,0
53123,1
53124,0
53125,0
53126,0
53127,0
53128,0
53130,0
53131,0
53132,0
53133,0
53134,0
53135,1
53137,0
53138,0
53139,0
53141,0
53142,1
53143,0
53144,0
53145,0
53146,1
53147,1
53149,0
53150,1
53151,0
53153,0
53156,0
53159,0
53162,0
53163,0
53165,0
53170,0
53171,0
53175,0
53176,0
53177,0
53178,0
53179,0
53180,0
53182,0
53183,1
53184,0
53187,0
53191,0
53193,1
53195,0
53196,0
53200,0
53201,0
53202,0
53203,0
53208,0
53212,0
53214,0
53220,0
53222,0
53225,0
53229,0
53231,0
53232,0
53234,0
53236,0
53239,1
53242,0
53247,0
53254,1
53255,0
53259,0
53261,0
53262,0
53264,0
53266,0
53268,1
53269,0
53272,0
53276,0
53280,0
53284,0
53285,0
53286,0
53289,0
53290,0
53291,0
53293,0
53294,0
53295,0
53296,0
53302,0
53303,0
53305,0
53312,0
53313,0
53314,0
53316,0
53318,0
53319,0
53320,0
53321,0
53322,1
53323,0
53324,0
53326,0
53328,0
53332,0
53333,0
53334,0
53335,0
53336,0
53339,1
53340,0
53341,0
53342,0
53344,0
53349,0
53351,0
53352,0
53355,0
53357,1
53362,0
53364,0
53365,0
53367,0
53368,0
53370,0
53371,0
53372,0
53377,0
53380,1
53381,0
53383,0
53388,1
53390,0
53392,0
53393,0
53394,0
53395,0
53397,0
53401,0
53404,0
53405,0
53406,0
53412,0
53413,0
53414,0
53416,1
53422,0
53423,0
53428,0
53430,0
53431,0
53433,0
53437,0
53441,0
53442,0
53443,0
53444,0
53447,0
53450,0
53451,0
53452,0
53454,0
53455,0
53457,0
53458,0
53459,0
53461,0
53462,0
53466,0
53473,0
53476,0
53477,0
53480,0
53484,0
53487,0
53489,0
53491,0
53495,0
53500,0
53503,0
53504,0
53508,0
53509,0
53512,0
53513,0
53517,0
53520,0
53522,0
53523,1
53525,0
53527,0
53528,0
53529,0
53530,0
53531,0
53534,0
53537,0
53538,0
53539,0
53543,1
53545,0
53547,0
53549,0
53550,1
53553,0
53556,0
53561,0
53562,0
53563,0
53564,0
53566,0
53567,0
53573,1
53577,0
53579,0
53580,0
53581,0
53583,0
53584,0
53588,0
53591,0
53592,0
53597,0
53598,0
53600,0
53601,0
53605,0
53608,0
53610,0
53611,0
53612,0
53613,0
53614,0
53615,0
53618,0
53619,0
53620,0
53621,0
53622,0
53623,0
53626,0
53627,0
53629,0
53630,0
53631,0
53635,0
53637,0
53638,0
53639,1
53640,0
53642,0
53643,0
53644,0
53646,0
53648,1
53650,0
53653,1
53654,0
53655,1
53656,0
53660,0
53661,0
53662,1
53663,0
53664,0
53668,0
53669,0
53670,0
53671,0
53672,0
53673,0
53674,0
53676,0
53680,0
53682,0
53684,0
53688,0
53690,0
53691,0
53694,0
53695,0
53696,0
53698,0
53699,0
53700,0
53701,0
53702,0
53703,0
53705,0
53707,0
53711,0
53717,0
53719,0
53720,0
53721,0
53723,0
53724,0
53725,0
53726,0
53727,0
53728,0
53729,0
53732,0
53733,0
53734,0
53736,0
53737,0
53738,0
53739,0
53746,0
53749,0
53751,0
53760,0
53763,0
53765,0
53766,1
53769,0
53770,0
53771,0
53774,0
53775,0
53776,0
53778,0
53781,0
53782,0
53783,0
53785,0
53790,0
53792,0
53793,0
53794,1
53795,0
53797,0
53798,0
53799,0
53801,0
53803,0
53804,0
53806,0
53808,0
53809,0
53810,0
53811,0
53813,0
53817,0
53820,0
53822,0
53823,0
53826,0
53827,0
53830,0
53831,0
53833,1
53834,0
53835,0
53836,0
53837,0
53838,0
53839,0
53840,0
53842,0
53845,0
53846,0
53848,0
53851,0
53853,0
53854,0
53855,0
53856,0
53858,0
53859,0
53860,0
53861,0
53862,0
53863,0
53865,0
53868,0
53869,0
53872,0
53873,0
53875,0
53876,0
53878,0
53880,0
53881,0
53882,0
53885,0
53886,0
53887,0
53888,0
53889,0
53891,0
53892,0
53893,0
53894,1
53896,0
53899,1
53900,0
53901,0
53902,0
53903,0
53904,0
53906,0
53907,0
53908,0
53909,0
53912,0
53913,0
53917,0
53920,0
53921,0
53924,0
53925,0
53926,0
53927,0
53929,0
53930,0
53931,0
53932,0
53934,0
53936,0
53938,0
53941,0
53942,0
53944,0
53945,0
53946,0
53951,0
53955,0
53957,0
53958,0
53961,0
53964,0
53970,0
53972,0
53976,0
53977,0
53979,0
53980,0
53981,0
53982,0
53989,0
53992,0
53993,0
53994,0
53996,0
53998,0
53999,0
54002,0
54004,0
54005,0
54008,1
54009,1
54010,0
54013,0
54014,1
54015,0
54016,0
54020,0
54022,0
54023,0
54024,1
54028,0
54029,0
54030,0
54033,0
54034,0
54035,0
54037,0
54040,1
54044,0
54045,0
54046,0
54047,0
54050,0
54051,0
54052,0
54054,0
54056,0
54057,0
54060,0
54062,0
54063,0
54065,0
54067,0
54074,1
54075,0
54076,0
54078,0
54079,0
54080,0
54081,0
54083,1
54084,0
54088,0
54089,0
54090,0
54091,0
54100,0
54101,0
54104,1
54109,0
54111,0
54114,0
54115,0
54117,0
54123,0
54128,0
54130,0
54134,0
54135,0
54136,0
54137,0
54139,0
54141,0
54146,0
54148,0
54151,0
54153,0
54155,0
54157,0
54158,0
54160,0
54162,0
54163,0
54164,0
54165,0
54166,0
54167,0
54168,0
54171,0
54175,0
54176,0
54180,0
54184,0
54188,0
54189,0
54191,0
54192,0
54193,0
54194,0
54195,0
54198,0
54199,0
54201,0
54202,0
54203,0
54205,1
54206,0
54207,0
54211,0
54221,0
54222,0
54223,0
54225,0
54227,0
54229,0
54232,0
54235,0
54236,1
54237,0
54238,0
54239,0
54240,0
54244,1
54247,0
54248,0
54249,1
54250,0
54251,0
54252,0
54255,0
54257,0
54258,0
54259,0
54260,0
54261,0
54262,0
54263,0
54264,0
54265,0
54266,0
54267,0
54268,0
54269,0
54270,0
54271,0
54274,0
54275,0
54276,0
54279,0
54280,0
54281,0
54282,0
54283,1
54284,0
54285,0
54286,0
54287,0
54290,0
54291,0
54293,0
54294,0
54295,0
54297,0
54299,1
54301,0
54304,0
54305,0
54307,0
54308,0
54309,0
54310,0
54313,0
54316,0
54317,0
54320,0
54321,0
54324,0
54328,0
54330,0
54331,1
54333,1
54334,0
54335,0
54336,0
54340,0
54341,0
54342,0
54343,0
54344,0
54346,0
54348,0
54349,0
54354,0
54357,0
54358,0
54359,0
54360,0
54361,0
54364,0
54365,0
54366,1
54367,0
54368,0
54369,0
54373,0
54375,0
54376,1
54378,0
54381,0
54384,0
54385,1
54387,0
54390,0
54391,0
54394,0
54395,0
54396,0
54397,0
54398,0
54400,0
54401,0
54405,0
54408,1
54410,0
54411,0
54412,0
54413,0
54414,0
54419,1
54421,0
54422,0
54423,0
54424,0
54426,0
54428,0
54429,0
54431,0
54433,0
54434,0
54435,0
54436,0
54437,0
54439,0
54440,0
54441,0
54442,0
54443,0
54446,0
54448,1
54449,0
54451,0
54452,0
54455,0
54456,0
54457,0
54458,0
54459,0
54460,0
54463,0
54464,0
54466,0
54468,0
54470,0
54473,0
54474,0
54475,0
54477,1
54479,0
54482,0
54483,0
54485,0
54487,0
54489,0
54493,0
54494,0
54495,0
54496,0
54500,0
54504,0
54508,0
54509,0
54511,0
54512,0
54513,0
54515,0
54516,0
54517,0
54518,0
54519,1
54520,0
54521,0
54524,0
54525,0
54526,0
54528,0
54529,0
54530,0
54532,1
54534,0
54535,0
54536,0
54537,0
54538,0
54539,0
54541,0
54543,0
54549,0
54551,0
54554,0
54555,0
54556,0
54558,0
54559,0
54561,0
54562,1
54564,0
54575,0
54576,0
54577,0
54578,0
54579,0
54581,0
54584,0
54587,1
54591,0
54594,0
54595,0
54596,0
54599,0
54602,0
54603,0
54606,0
54609,0
54611,0
54612,0
54614,0
54618,1
54619,0
54620,0
54622,0
54623,0
54625,0
54628,0
54629,0
54631,0
54633,0
54635,0
54636,0
54637,0
54638,0
54639,0
54640,1
54641,0
54643,1
54645,0
54647,0
54648,0
54651,0
54652,0
54654,0
54655,0
54663,0
54664,0
54666,0
54667,0
54668,0
54670,0
54674,1
54675,0
54677,1
54679,0
54680,0
54683,0
54684,0
54685,0
54686,0
54687,0
54690,0
54691,0
54693,0
54694,0
54695,0
54697,0
54699,0
54702,0
54704,0
54705,0
54708,0
54710,0
54712,0
54713,0
54715,0
54716,0
54717,0
54718,0
54719,0
54721,1
54724,0
54726,0
54727,0
54728,0
54730,0
54731,0
54733,1
54734,0
54737,0
54738,0
54739,0
54741,0
54742,0
54743,0
54744,0
54746,0
54749,0
54750,0
54751,0
54752,0
54753,0
54754,0
54755,0
54758,0
54759,0
54761,0
54762,0
54766,0
54771,0
54772,0
54775,0
54777,0
54779,0
54780,0
54782,0
54783,0
54784,0
54785,0
54786,0
54787,0
54788,0
54789,0
54790,0
54791,0
54793,0
54794,0
54795,0
54796,0
54797,0
54798,0
54799,0
54800,0
54801,0
54802,0
54804,0
54805,0
54806,0
54808,0
54809,0
54810,0
54811,0
54812,0
54813,0
54814,0
54817,0
54821,1
54822,1
54825,1
54826,0
54827,0
54828,0
54829,0
54831,0
54832,0
54833,0
54834,0
54836,0
54837,0
54838,0
54839,0
54840,0
54841,0
54842,0
54843,0
54845,0
54848,0
54849,0
54850,0
54851,0
54852,1
54853,0
54854,0
54855,0
54856,0
54857,1
54858,0
54861,0
54865,0
54867,0
54869,0
54870,0
54871,0
54872,1
54874,0
54875,0
54876,0
54877,0
54878,0
54880,0
54881,0
54882,0
54883,0
54885,0
54887,0
54888,0
54889,0
54890,0
54893,0
54894,1
54895,0
54896,0
54897,0
54898,0
54899,0
54901,0
54902,0
54904,0
54905,0
54908,0
54909,0
54912,0
54915,0
54917,0
54920,1
54921,0
54922,0
54923,0
54924,0
54926,0
54928,0
54929,0
54931,0
54932,0
54935,0
54937,0
54938,0
54939,0
54940,0
54942,0
54943,0
54945,0
54946,0
54947,0
54949,0
54950,0
54957,0
54958,0
54960,0
54961,0
54962,0
54964,0
54965,0
54966,0
54967,0
54968,0
54969,0
54970,0
54972,0
54977,0
54979,0
54982,0
54983,0
54984,0
54985,1
54988,1
54990,0
54992,0
54994,0
54995,0
54996,0
54999,0
55001,0
55004,0
55005,0
55006,0
55007,0
55013,1
55015,0
55016,0
55017,0
55019,0
55020,0
55021,0
55022,0
55024,1
55025,0
55026,0
55027,0
55028,0
55029,0
55030,0
55031,0
55033,0
55035,1
55037,0
55039,0
55040,0
55041,0
55042,0
55043,0
55046,0
55047,0
55049,0
55050,0
55051,0
55054,0
55056,0
55057,0
55058,0
55060,0
55061,0
55063,0
55064,0
55065,0
55066,0
55068,0
55070,0
55072,0
55073,0
55074,0
55075,1
55076,0
55077,0
55078,0
55079,0
55080,0
55081,1
55082,0
55083,0
55084,0
55085,0
55086,0
55087,0
55088,0
55089,0
55090,0
55091,0
55092,0
55094,0
55095,0
55096,0
55097,0
55099,1
55100,0
55101,0
55103,0
55105,1
55107,0
55108,0
55110,0
55111,0
55113,0
55114,0
55115,0
55116,0
55117,0
55118,0
55119,0
55120,0
55121,0
55122,0
55123,0
55124,0
55125,0
55126,0
55127,0
55128,0
55129,0
55130,0
55131,0
55132,0
55135,0
55137,0
55142,0
55144,0
55145,0
55147,0
55148,0
55149,0
55150,0
55151,0
55153,0
55154,0
55155,0
55156,1
55157,0
55158,0
55159,0
55160,0
55161,0
55162,1
55163,0
55164,0
55166,0
55167,0
55169,0
55173,0
55175,0
55176,0
55177,0
55180,0
55181,0
55182,0
55183,0
55184,0
55187,0
55188,0
55192,0
55193,0
55194,0
55196,0
55197,0
55199,1
55200,0
55201,1
55203,0
55205,0
55206,0
55208,0
55209,0
55210,0
55211,0
55212,0
55213,0
55214,0
55215,0
55216,0
55217,0
55218,0
55220,0
55221,0
55222,0
55223,0
55224,0
55225,0
55226,0
55228,0
55229,0
55231,0
55232,0
55233,0
55234,0
55235,0
55240,0
55241,0
55242,0
55243,0
55244,1
55245,0
55246,0
55247,0
55249,0
55250,0
55251,0
55252,0
55253,0
55254,1
55255,0
55257,0
55258,0
55259,1
55260,0
55261,0
55262,0
55263,0
55264,0
55265,0
55267,0
55268,0
55269,0
55270,0
55273,0
55274,1
55276,0
55277,0
55278,0
55279,0
55281,0
55284,1
55286,0
55288,0
55289,1
55291,0
55293,0
55295,0
55296,0
55297,0
55299,0
55300,0
55301,0
55303,0
55304,0
55305,0
55306,0
55307,0
55308,0
55309,0
55310,0
55311,0
55312,0
55313,0
55314,0
55315,0
55316,0
55317,0
55318,0
55319,0
55320,0
55321,0
55322,0
55323,0
55324,0
55325,0
55326,0
55327,0
55328,0
55329,0
55330,0
55331,0
55332,0
55333,1
55334,0
55335,0
55336,1
55338,0
55339,0
55340,0
55341,0
55342,0
55344,0
55345,0
55349,0
55350,0
55351,0
55352,0
55353,0
55358,0
55359,0
55361,0
55362,0
55363,0
55364,0
55365,0
55366,0
55367,0
55368,0
55369,0
55370,0
55371,0
55372,0
55374,0
55375,0
55376,0
55377,0
55378,0
55379,0
55380,0
55381,0
55382,0
55383,0
55384,0
55385,0
55386,1
55387,0
55389,1
55391,0
55392,0
55393,0
55394,0
55396,0
55397,0
55399,0
55400,0
55401,0
55402,0
55403,0
55404,0
55405,0
55406,0
55409,0
55410,0
55411,0
55412,0
55414,0
55415,0
55416,0
55417,0
55418,0
55419,0
55420,0
55421,0
55422,0
55423,0
55424,0
55425,0
55426,1
55427,1
55429,0
55431,0
55432,0
55433,0
55435,0
55437,0
55438,1
55439,0
55440,0
55441,0
55443,0
55444,0
55445,0
55446,0
55447,0
55448,0
55449,0
55450,0
55453,0
55454,0
55455,0
55457,0
55458,1
55459,0
55460,0
55462,0
55463,0
55464,0
55465,0
55466,0
55468,0
55470,0
55471,0
55472,0
55473,0
55474,0
55475,0
55476,0
55477,0
55478,0
55479,0
55481,0
55482,0
55483,0
55484,0
55485,0
55486,0
55489,0
55490,0
55492,0
55493,0
55494,0
55495,0
55496,0
55497,0
55498,1
55499,0
55503,0
55504,0
55505,0
55507,1
55508,0
55509,0
55510,0
55511,0
55512,0
55513,0
55514,0
55515,0
55516,0
55517,0
55519,0
55520,0
55523,1
55524,0
55525,0
55527,0
55529,0
55531,0
55532,0
55533,0
55534,0
55535,0
55537,0
55538,0
55540,0
55541,0
55542,0
55543,0
55545,0
55546,0
55547,0
55549,0
55550,0
55552,0
55554,0
55555,0
55556,0
55557,0
55558,1
55559,1
55560,0
55561,0
55562,0
55563,0
55564,0
55565,0
55567,0
55568,0
55569,0
55570,0
55571,0
55572,0
55574,0
55575,0
55576,0
55577,0
55579,0
55580,0
55581,1
55582,0
55583,0
55584,0
55585,0
55586,0
55587,0
55588,0
55589,0
55590,0
55591,0
55592,1
55593,0
55595,0
55596,0
55597,0
55598,0
55599,0
55600,0
55601,0
55602,0
55603,0
55604,1
55605,0
55606,0
55607,0
55609,1
55611,1
55612,1
55613,1
55614,0
55615,0
55616,0
55617,0
55618,0
55619,0
55621,1
55622,0
55623,1
55625,0
55626,1
55627,0
55628,0
55629,0
55630,0
55631,1
55632,0
55633,0
55634,0
55635,0
55636,0
55638,1
55639,0
55640,0
55641,0
55642,0
55643,0
55644,0
55645,0
55646,1
55647,0
55648,0
55649,0
55650,0
55653,0
55655,0
55657,0
55658,0
55659,0
55660,0
55661,0
55662,0
55663,0
55664,0
55665,0
55666,1
55667,0
55668,0
55669,0
55670,0
55672,0
55673,0
55674,0
55675,0
55676,0
55677,0
55678,0
55679,0
55680,0
55681,0
55682,0
55685,0
55686,0
55687,0
55688,0
55690,0
55691,0
55692,0
55693,0
55694,0
55695,0
55696,0
55698,0
55699,0
55700,0
55701,0
55702,0
55703,0
55704,0
55705,0
55706,0
55707,0
55708,0
55711,0
55712,0
55713,1
55714,1
55715,0
55716,0
55717,0
55718,0
55719,0
55720,0
55721,0
55722,0
55723,0
55724,1
55725,0
55726,0
55727,0
55728,0
55729,0
55730,0
55731,0
55732,0
55733,0
55734,0
55735,0
55736,0
55737,0
55738,0
55739,0
55740,0
55741,0
55743,0
55744,0
55745,0
55746,0
55747,0
55748,0
55750,0
55751,0
55753,0
55754,0
55755,1
55756,0
55757,0
55758,0
55759,0
55760,0
55761,0
55762,0
55763,0
55765,0
55766,0
55767,0
55768,0
55770,0
55771,0
55772,0
55773,0
55774,0
55775,0
55776,0
55777,0
55778,0
55779,0
55782,0
55783,0
55784,1
55786,0
55787,0
55788,0
55789,0
55790,0
55791,0
55793,1
55794,0
55795,0
55796,0
55797,0
55799,0
55800,0
55801,0
55802,0
55803,0
55804,0
55805,0
55806,0
55807,0
55808,0
